forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
1;32;1536;1;1;1;60;8192;131072;write;93.07554;12288.0;132.02179
4;8;96;0;0;1;60;4096;131072;write;58.76627;130944.0;2228.21711
1;8;384;1;1;1;60;4096;131072;write;66.502;7592.0;114.16199
1;32;768;1;1;1;60;1024;131072;write;63.74783;4561.0;71.54753
1;8;384;1;1;1;60;512;131072;write;61.93574;2601.0;41.99514
2;32;1536;1;1;1;60;8192;131072;write;101.61739;18280.0;179.89047
8;32;384;1;0;1;60;1024;131072;write;63.51951;6106.0;96.12794
2;16;768;1;0;1;60;32;131072;write;60.13856;8479.90625;141.00614
1;8;96;0;0;1;60;8192;131072;write;60.51145;59184.0;978.0629
8;16;768;1;0;1;60;6144;131072;write;87.81415;9822.0;111.84985
4;32;768;0;0;1;60;6144;131072;write;52.12527;129024.0;2475.26787
2;8;96;0;0;1;60;128;131072;write;60.07767;64515.625;1073.87024
2;32;768;1;1;1;60;128;131072;write;60.03758;15510.375;258.34442
2;8;192;1;0;1;60;8192;131072;write;65.20613;9664.0;148.20693
2;16;192;1;0;1;60;128;131072;write;60.07508;16878.5;280.95678
4;8;384;1;0;1;60;32;131072;write;60.37643;7363.15625;121.95416
2;8;192;1;1;1;60;6144;131072;write;65.96173;7500.0;113.7023
1;8;384;1;0;1;60;32;131072;write;60.05379;8786.90625;146.31726
1;16;768;1;0;1;60;6144;131072;write;87.49068;9228.0;105.47409
4;16;192;0;0;1;60;512;131072;write;60.2674;34714.5;576.00791
2;32;1536;1;0;1;60;32;131072;write;60.25406;4549.90625;75.51203
4;32;768;1;0;1;60;128;131072;write;60.19661;11407.25;189.49987
1;32;1536;1;1;1;60;128;131072;write;61.1369;13821.25;226.07052
4;8;192;1;0;1;60;128;131072;write;60.17886;12259.875;203.72394
1;16;384;1;1;1;60;32;131072;write;60.03393;6731.25;112.12409
1;8;192;0;0;1;60;6144;131072;write;61.05978;35670.0;584.18163
8;32;384;1;1;1;60;8192;131072;write;73.06012;10136.0;138.73506
2;8;384;1;0;1;60;1024;131072;write;62.10602;7698.0;123.94935
8;8;96;1;1;1;60;6144;131072;write;66.15358;6078.0;91.87711
1;32;384;1;0;1;60;512;131072;write;63.35786;3685.0;58.16168
4;16;768;0;0;1;60;4096;131072;write;53.40193;129024.0;2416.09244
2;32;768;1;1;1;60;1024;131072;write;67.71833;5234.0;77.29075
2;16;192;1;1;1;60;8192;131072;write;66.86213;10816.0;161.76572
2;8;384;1;0;1;60;128;131072;write;60.11227;16017.125;266.45348
1;32;384;1;1;1;60;8192;131072;write;64.93457;9184.0;141.43467
4;16;768;0;0;1;60;512;131072;write;60.41906;32821.5;543.23091
2;8;96;1;0;1;60;6144;131072;write;64.37069;8160.0;126.76577
2;32;768;1;1;1;60;4096;131072;write;78.18326;10372.0;132.66267
1;16;768;1;1;1;60;6144;131072;write;84.57143;9216.0;108.97298
2;32;768;1;1;1;60;6144;131072;write;79.7935;13782.0;172.72083
2;32;768;0;0;1;60;512;131072;write;60.85345;14831.5;243.72488
8;8;384;1;1;1;60;8192;131072;write;91.90114;11232.0;122.21829
4;16;192;0;0;1;60;8192;131072;write;40.09061;130560.0;3256.62311
1;32;768;1;1;1;60;4096;131072;write;69.37108;9216.0;132.85075
2;32;1536;1;1;1;60;512;131072;write;68.33211;4928.0;72.11837
1;16;384;1;1;1;60;1024;131072;write;62.95455;3007.0;47.76462
1;16;768;1;1;1;60;1024;131072;write;64.16565;3816.0;59.47107
8;16;192;1;0;1;60;32;131072;write;60.22583;11420.25;189.62378
8;8;192;1;0;1;60;128;131072;write;60.31218;14840.75;246.06557
8;32;1536;1;0;1;60;8192;131072;write;88.77015;29664.0;334.16638
1;16;768;0;0;1;60;4096;131072;write;66.68046;27248.0;408.63548
8;8;384;0;0;1;60;4096;131072;write;29.35786;130560.0;4447.19006
4;32;1536;1;1;1;60;4096;131072;write;88.86647;12188.0;137.14959
1;16;768;1;1;1;60;512;131072;write;63.31911;2657.5;41.96995
1;16;384;1;0;1;60;6144;131072;write;65.84284;8988.0;136.50687
2;32;1536;1;0;1;60;128;131072;write;60.89836;7689.5;126.26776
1;8;384;1;0;1;60;512;131072;write;63.27009;3714.0;58.70072
2;32;1536;1;0;1;60;1024;131072;write;68.3838;5356.0;78.32265
2;32;768;1;1;1;60;32;131072;write;60.05851;7978.375;132.84337
4;8;384;1;0;1;60;8192;131072;write;71.42297;11960.0;167.45313
4;32;768;0;0;1;60;1024;131072;write;60.8058;54072.0;889.25729
2;16;768;1;0;1;60;128;131072;write;60.31522;13307.0;220.62424
4;8;192;1;0;1;60;4096;131072;write;64.90968;6212.0;95.70221
4;32;1536;1;1;1;60;6144;131072;write;82.90312;11436.0;137.94414
4;16;768;1;0;1;60;8192;131072;write;90.03613;16112.0;178.95038
2;16;768;1;1;1;60;1024;131072;write;64.52486;6726.0;104.23889
2;8;192;0;0;1;60;4096;131072;write;60.4979;63544.0;1050.35052
1;16;384;0;0;1;60;1024;131072;write;60.52796;10419.0;172.13532
1;16;768;1;0;1;60;8192;131072;write;67.71756;12408.0;183.23165
8;16;384;0;0;1;60;128;131072;write;39.30031;131040.0;3334.32451
1;16;192;0;0;1;60;8192;131072;write;61.11303;53840.0;880.99051
2;16;768;1;1;1;60;32;131072;write;60.19512;9898.65625;164.44284
4;8;96;1;0;1;60;4096;131072;write;63.20416;8716.0;137.90232
4;16;384;0;0;1;60;512;131072;write;60.35598;26004.0;430.84379
4;16;768;1;1;1;60;6144;131072;write;81.90807;8964.0;109.43977
8;16;384;1;0;1;60;8192;131072;write;76.51625;12200.0;159.44325
2;32;384;0;0;1;60;8192;131072;write;61.14874;121312.0;1983.8839
2;8;192;1;1;1;60;128;131072;write;60.07784;12896.125;214.65693
2;8;192;1;1;1;60;1024;131072;write;62.17067;3011.0;48.4312
1;32;1536;0;0;1;60;4096;131072;write;63.77547;12312.0;193.05228
8;32;768;1;1;1;60;128;131072;write;60.13336;15350.75;255.27844
1;8;96;1;1;1;60;128;131072;write;60.06728;10786.25;179.56947
4;8;192;0;0;1;60;512;131072;write;60.33849;27334.0;453.01103
1;32;768;1;1;1;60;512;131072;write;60.82288;4179.5;68.71592
4;32;1536;1;0;1;60;1024;131072;write;69.95737;3424.0;48.94409
8;32;384;1;1;1;60;32;131072;write;60.43909;9125.0;150.97846
1;32;384;1;0;1;60;1024;131072;write;63.18583;4828.0;76.40954
8;8;96;1;1;1;60;8192;131072;write;64.71271;7800.0;120.53273
8;8;384;0;0;1;60;32;131072;write;60.06941;41894.71875;697.43849
8;16;384;1;0;1;60;1024;131072;write;62.72229;5518.0;87.97511
4;32;768;1;1;1;60;1024;131072;write;66.26959;4706.0;71.01296
2;8;192;1;1;1;60;512;131072;write;61.7384;1996.0;32.32996
8;32;768;1;1;1;60;1024;131072;write;68.67317;3352.0;48.81091
2;16;384;1;0;1;60;4096;131072;write;64.84961;10960.0;169.00641
1;16;768;0;0;1;60;8192;131072;write;61.27652;36896.0;602.12295
8;8;384;1;0;1;60;32;131072;write;60.3783;6062.96875;100.41635
8;8;192;1;1;1;60;8192;131072;write;69.46062;9928.0;142.92991
8;32;768;1;0;1;60;8192;131072;write;89.12442;15040.0;168.75285
4;16;768;0;0;1;60;8192;131072;write;37.59794;129024.0;3431.67757
2;32;768;1;0;1;60;4096;131072;write;79.06677;13452.0;170.13468
1;32;768;1;0;1;60;128;131072;write;60.18498;7787.125;129.38652
2;32;384;1;1;1;60;8192;131072;write;69.59632;11616.0;166.90538
8;16;192;1;1;1;60;128;131072;write;60.08214;12979.0;216.02095
4;16;192;1;0;1;60;1024;131072;write;61.5443;4846.0;78.74002
1;16;192;0;0;1;60;1024;131072;write;60.7199;11543.0;190.10243
4;16;768;1;0;1;60;4096;131072;write;69.64987;12440.0;178.60767
8;32;384;1;0;1;60;512;131072;write;63.24486;3541.5;55.99664
4;8;384;1;1;1;60;4096;131072;write;69.00237;6800.0;98.54735
8;8;384;0;0;1;60;6144;131072;write;26.95545;129024.0;4786.56429
2;32;1536;0;0;1;60;128;131072;write;60.1292;45785.625;761.45408
4;32;768;1;1;1;60;4096;131072;write;71.98119;9012.0;125.19937
8;32;384;1;0;1;60;6144;131072;write;76.88243;8148.0;105.98
1;16;768;0;0;1;60;32;131072;write;60.33889;3895.59375;64.5619
2;8;192;1;0;1;60;32;131072;write;60.02643;3828.25;63.77607
1;8;384;0;0;1;60;8192;131072;write;61.27903;57336.0;935.65448
1;8;192;1;0;1;60;1024;131072;write;61.86639;4684.0;75.71155
1;32;1536;0;0;1;60;128;131072;write;60.12121;15564.125;258.8791
4;32;384;1;1;1;60;512;131072;write;64.30633;1640.0;25.50293
8;8;96;1;0;1;60;1024;131072;write;61.57108;4977.0;80.8334
8;16;768;0;0;1;60;128;131072;write;44.02397;131040.0;2976.56024
8;32;768;1;0;1;60;4096;131072;write;74.01457;11120.0;150.24069
2;8;96;1;1;1;60;4096;131072;write;62.71884;8052.0;128.38247
2;16;384;1;1;1;60;8192;131072;write;65.77062;8824.0;134.16325
4;8;384;0;0;1;60;1024;131072;write;60.40249;58638.0;970.78773
1;8;96;0;0;1;60;6144;131072;write;60.44507;39636.0;655.73581
4;8;96;1;0;1;60;512;131072;write;60.52818;5307.5;87.68643
4;32;384;1;1;1;60;4096;131072;write;72.10741;8664.0;120.15408
8;16;384;1;1;1;60;128;131072;write;60.21809;4855.0;80.62362
8;8;384;1;1;1;60;6144;131072;write;78.2898;6642.0;84.83864
8;16;192;1;1;1;60;8192;131072;write;68.7518;9568.0;139.16727
4;8;192;1;0;1;60;32;131072;write;60.11313;11314.6875;188.22321
8;16;384;1;1;1;60;1024;131072;write;68.9689;2271.0;32.92788
2;8;384;1;1;1;60;6144;131072;write;67.95353;12246.0;180.21138
8;32;768;1;0;1;60;32;131072;write;60.32228;8195.375;135.85983
8;16;384;1;1;1;60;4096;131072;write;72.22451;5004.0;69.28395
2;16;768;1;0;1;60;4096;131072;write;75.58661;9088.0;120.23293
4;8;384;1;1;1;60;6144;131072;write;69.2204;8736.0;126.20556
1;32;384;1;1;1;60;128;131072;write;60.12777;12171.625;202.42934
1;8;384;1;1;1;60;32;131072;write;60.04651;6845.84375;114.00901
1;32;384;1;1;1;60;512;131072;write;63.49606;2789.0;43.92399
1;32;1536;0;0;1;60;128;131072;write;60.21684;4589.0;76.20792
2;8;192;0;0;1;60;1024;131072;write;60.33167;27946.0;463.20614
1;32;768;1;1;1;60;8192;131072;write;85.64837;12288.0;143.47034
8;16;192;0;0;1;60;128;131072;write;37.38473;131064.0;3505.81666
8;32;768;0;0;1;60;6144;131072;write;28.49362;129024.0;4528.17147
4;16;768;1;1;1;60;32;131072;write;60.18052;7153.5625;118.8684
2;8;384;1;1;1;60;512;131072;write;64.21087;2055.0;32.00393
4;8;384;1;0;1;60;128;131072;write;60.32419;11393.5;188.87117
2;32;768;1;1;1;60;6144;131072;write;88.65051;13662.0;154.11079
1;8;384;1;0;1;60;128;131072;write;60.28745;8830.75;146.47741
4;16;192;1;0;1;60;128;131072;write;60.28047;10529.375;174.67306
1;16;384;1;0;1;60;4096;131072;write;66.6489;6044.0;90.68416
1;16;192;1;1;1;60;4096;131072;write;67.15542;4696.0;69.92734
4;16;768;1;1;1;60;512;131072;write;67.03356;2336.0;34.84822
2;8;96;1;1;1;60;1024;131072;write;61.41847;4593.0;74.78207
4;16;384;0;0;1;60;4096;131072;write;61.18565;123424.0;2017.20492
1;16;192;1;1;1;60;8192;131072;write;66.0221;7504.0;113.6589
1;8;192;1;0;1;60;32;131072;write;60.13358;6272.0;104.30112
8;16;768;1;1;1;60;512;131072;write;66.81393;1542.0;23.07902
8;32;384;1;1;1;60;512;131072;write;65.47111;1363.0;20.81834
2;32;384;1;1;1;60;128;131072;write;60.37624;17457.75;289.14934
2;16;384;1;1;1;60;32;131072;write;60.1117;6312.3125;105.00972
1;8;96;0;0;1;60;32;131072;write;60.01321;6996.4375;116.58163
1;16;192;1;1;1;60;6144;131072;write;68.42828;5514.0;80.58072
8;32;384;0;0;1;60;8192;131072;write;16.81276;129024.0;7674.17004
1;32;384;1;1;1;60;32;131072;write;60.04801;6954.28125;115.81201
4;16;384;1;1;1;60;8192;131072;write;74.00819;10376.0;140.20069
8;8;192;0;0;1;60;128;131072;write;60.31224;119603.625;1983.07388
4;8;96;1;0;1;60;4096;131072;write;63.32355;6360.0;100.43657
4;32;768;1;0;1;60;4096;131072;write;70.84838;10280.0;145.09858
2;32;1536;1;0;1;60;6144;131072;write;91.33791;18432.0;201.80011
4;32;768;1;1;1;60;8192;131072;write;78.04411;13520.0;173.23537
1;8;96;0;0;1;60;512;131072;write;60.29525;6677.5;110.74669
1;16;384;1;1;1;60;4096;131072;write;71.24021;8964.0;125.82781
1;16;384;1;0;1;60;8192;131072;write;63.63918;15264.0;239.85225
8;32;1536;1;0;1;60;6144;131072;write;149.55947;15516.0;103.74469
1;8;96;1;0;1;60;1024;131072;write;61.61073;3837.0;62.27811
1;32;768;0;0;1;60;1024;131072;write;61.49978;11386.0;185.13889
4;8;384;0;0;1;60;32;131072;write;60.0231;28862.71875;480.8602
1;8;96;1;1;1;60;1024;131072;write;61.4991;2565.0;41.70793
2;8;96;0;0;1;60;8192;131072;write;60.40504;104888.0;1736.41134
1;32;384;1;0;1;60;4096;131072;write;67.81363;7580.0;111.77694
1;8;192;0;0;1;60;8192;131072;write;61.51533;54744.0;889.92453
8;16;192;0;0;1;60;6144;131072;write;27.92236;130176.0;4662.07003
1;32;384;0;0;1;60;6144;131072;write;62.24446;35874.0;576.34043
4;16;192;1;0;1;60;8192;131072;write;65.37469;8080.0;123.59523
1;32;1536;1;1;1;60;512;131072;write;70.73418;3805.5;53.80002
8;16;384;1;1;1;60;512;131072;write;65.68773;1097.0;16.70023
4;16;768;0;0;1;60;6144;131072;write;59.54093;129024.0;2166.97987
2;16;384;1;1;1;60;4096;131072;write;66.98551;9516.0;142.06056
4;16;384;1;0;1;60;4096;131072;write;75.97569;6380.0;83.97423
2;8;96;1;1;1;60;128;131072;write;60.02006;8398.75;139.93238
4;8;96;0;0;1;60;6144;131072;write;52.28737;130752.0;2500.64226
1;16;192;1;0;1;60;128;131072;write;60.25107;9277.5;153.98066
2;8;192;1;0;1;60;1024;131072;write;61.5893;7428.0;120.60536
4;8;192;1;1;1;60;512;131072;write;61.49927;1736.0;28.22798
2;32;384;1;1;1;60;128;131072;write;60.08057;16101.375;267.99636
1;32;768;0;0;1;60;128;131072;write;60.12127;17957.5;298.68798
2;16;384;0;0;1;60;4096;131072;write;60.86812;66096.0;1085.88871
1;32;384;1;0;1;60;6144;131072;write;61.30772;9054.0;147.68124
8;8;192;0;0;1;60;6144;131072;write;30.26417;130176.0;4301.32384
8;8;384;1;0;1;60;128;131072;write;60.4764;6532.125;108.01115
4;8;384;1;0;1;60;4096;131072;write;66.67357;7064.0;105.94903
8;32;384;0;0;1;60;32;131072;write;60.0763;92266.0;1535.81374
2;8;96;1;1;1;60;512;131072;write;60.74902;2778.0;45.72913
4;16;192;1;0;1;60;512;131072;write;62.45628;2522.0;40.38025
8;16;192;1;1;1;60;32;131072;write;60.07281;6689.5625;111.35758
1;16;192;1;1;1;60;32;131072;write;60.09999;3657.4375;60.85587
8;16;384;1;1;1;60;6144;131072;write;76.61152;7212.0;94.13728
8;16;768;1;0;1;60;128;131072;write;60.57908;4961.0;81.89296
4;32;384;1;0;1;60;6144;131072;write;79.4955;8364.0;105.2135
1;8;384;1;0;1;60;8192;131072;write;64.86791;15216.0;234.56898
1;16;192;0;0;1;60;32;131072;write;60.17511;3767.28125;62.60531
8;16;768;0;0;1;60;32;131072;write;60.14112;60130.46875;999.82294
1;8;384;1;1;1;60;1024;131072;write;66.58684;3703.0;55.61159
2;32;768;1;0;1;60;6144;131072;write;93.0637;11310.0;121.52966
2;8;192;1;1;1;60;4096;131072;write;65.26871;7828.0;119.93496
2;32;384;1;0;1;60;6144;131072;write;63.59325;8784.0;138.12787
2;8;384;1;0;1;60;32;131072;write;60.25616;4078.40625;67.68447
1;32;768;1;0;1;60;32;131072;write;60.18117;4969.65625;82.57826
1;16;192;1;0;1;60;512;131072;write;60.34808;3734.5;61.88266
1;32;1536;1;0;1;60;1024;131072;write;69.20117;3116.0;45.02814
1;8;384;1;0;1;60;32;131072;write;60.33561;1913.875;31.72049
8;16;768;1;0;1;60;8192;131072;write;82.11914;14616.0;177.98529
8;32;384;1;1;1;60;6144;131072;write;76.50716;7572.0;98.97113
8;16;192;1;0;1;60;1024;131072;write;63.17813;3713.0;58.77034
4;8;192;0;0;1;60;512;131072;write;60.42681;33036.5;546.71923
2;32;1536;0;0;1;60;4096;131072;write;61.89498;36812.0;594.74934
4;8;96;1;0;1;60;32;131072;write;60.46161;7284.65625;120.484
4;32;768;1;0;1;60;8192;131072;write;87.27073;16072.0;184.16254
8;16;384;0;0;1;60;1024;131072;write;60.22404;97026.0;1611.08409
8;8;192;1;1;1;60;32;131072;write;60.18246;5125.8125;85.17121
2;16;768;0;0;1;60;32;131072;write;60.18917;7026.28125;116.73664
8;8;384;1;1;1;60;128;131072;write;60.2911;7249.5;120.24163
1;32;384;1;1;1;60;6144;131072;write;76.45416;9042.0;118.26694
2;8;384;1;1;1;60;4096;131072;write;65.36561;8852.0;135.4229
8;8;96;0;0;1;60;4096;131072;write;43.08364;130944.0;3039.29739
8;16;384;1;1;1;60;32;131072;write;60.06361;4501.875;74.95179
2;8;192;1;0;1;60;128;131072;write;60.02749;12202.75;203.28604
4;32;384;0;0;1;60;4096;131072;write;56.50946;130560.0;2310.40947
2;32;1536;1;0;1;60;512;131072;write;67.96518;2313.5;34.03949
2;32;1536;0;0;1;60;512;131072;write;61.20186;11390.5;186.11362
8;16;384;1;1;1;60;128;131072;write;60.15566;9794.375;162.81718
1;8;384;0;0;1;60;6144;131072;write;86.05422;31644.0;367.72167
1;32;768;1;1;1;60;128;131072;write;60.34738;12857.125;213.05191
2;16;192;0;0;1;60;128;131072;write;60.07843;28817.0;479.65634
4;8;384;1;0;1;60;1024;131072;write;63.0301;3129.0;49.64295
1;16;192;1;0;1;60;128;131072;write;60.14412;7366.25;122.47664
1;32;768;1;0;1;60;6144;131072;write;86.59137;9216.0;106.43093
2;8;192;0;0;1;60;6144;131072;write;60.66348;66420.0;1094.89268
8;32;1536;1;0;1;60;4096;131072;write;84.87565;10400.0;122.5322
1;8;384;0;0;1;60;512;131072;write;60.63682;5938.0;97.9273
4;32;768;0;0;1;60;512;131072;write;61.88674;22053.0;356.34449
8;32;768;1;1;1;60;4096;131072;write;91.04651;8504.0;93.40281
4;32;384;0;0;1;60;32;131072;write;60.16137;46945.875;780.33255
8;16;192;0;0;1;60;512;131072;write;60.12657;54179.5;901.09079
8;8;96;1;1;1;60;4096;131072;write;66.42697;4876.0;73.40391
2;16;384;0;0;1;60;8192;131072;write;61.06881;112344.0;1839.62965
8;16;768;1;0;1;60;1024;131072;write;66.76467;3149.0;47.16567
2;8;384;0;0;1;60;1024;131072;write;60.62168;27067.0;446.49046
8;16;384;0;0;1;60;4096;131072;write;31.56591;130560.0;4136.10822
2;8;96;0;0;1;60;512;131072;write;60.29161;14171.5;235.0493
4;16;768;1;0;1;60;32;131072;write;60.70033;3208.46875;52.85752
8;32;1536;0;0;1;60;4096;131072;write;35.48688;129024.0;3635.82284
4;32;384;1;1;1;60;128;131072;write;60.02598;10632.375;177.12954
1;8;192;1;0;1;60;8192;131072;write;68.46501;8448.0;123.39149
2;8;384;0;0;1;60;512;131072;write;60.43083;12814.0;212.04407
1;16;768;0;0;1;60;1024;131072;write;60.91304;6896.0;113.21057
2;32;384;0;0;1;60;4096;131072;write;60.85688;75388.0;1238.7754
2;16;192;1;1;1;60;1024;131072;write;62.21279;3720.0;59.79478
1;8;384;0;0;1;60;8192;131072;write;62.72561;59824.0;953.74117
4;8;96;0;0;1;60;128;131072;write;60.07754;48393.0;805.50908
8;8;384;1;1;1;60;512;131072;write;67.54061;1034.0;15.30931
2;32;768;1;0;1;60;6144;131072;write;77.90258;9144.0;117.37737
2;32;768;1;0;1;60;8192;131072;write;78.3393;15128.0;193.1087
4;8;192;1;0;1;60;6144;131072;write;66.77777;5586.0;83.6506
1;8;96;1;0;1;60;6144;131072;write;66.49828;5220.0;78.49827
4;32;768;1;0;1;60;6144;131072;write;106.05863;8892.0;83.84042
8;8;192;1;1;1;60;4096;131072;write;70.68112;5172.0;73.17372
8;8;96;0;0;1;60;512;131072;write;60.25617;40602.0;673.82309
2;16;192;0;0;1;60;4096;131072;write;60.52085;58064.0;959.40482
4;32;384;1;0;1;60;512;131072;write;62.07159;4312.0;69.46817
1;32;1536;0;0;1;60;4096;131072;write;68.04183;24520.0;360.36657
8;8;192;1;0;1;60;512;131072;write;62.40511;3228.0;51.72654
4;16;384;0;0;1;60;32;131072;write;60.03022;29303.15625;488.14007
4;32;768;1;1;1;60;1024;131072;write;64.72429;4185.0;64.65888
2;8;384;1;0;1;60;4096;131072;write;70.30025;10108.0;143.78327
8;8;384;1;0;1;60;6144;131072;write;86.79591;7506.0;86.47873
2;32;768;1;1;1;60;32;131072;write;60.14451;9115.84375;151.56569
8;8;192;1;0;1;60;8192;131072;write;67.20597;10032.0;149.27246
1;8;192;1;0;1;60;32;131072;write;60.10557;4473.71875;74.43101
2;32;1536;1;1;1;60;4096;131072;write;86.82197;15296.0;176.17661
1;16;192;0;0;1;60;512;131072;write;60.27907;8717.5;144.61903
4;8;96;1;0;1;60;1024;131072;write;61.07631;4859.0;79.55622
2;32;768;0;0;1;60;128;131072;write;60.11181;53391.125;888.19695
4;32;1536;1;0;1;60;128;131072;write;60.74332;8844.5;145.60449
4;32;384;1;0;1;60;1024;131072;write;62.44828;6010.0;96.23963
4;16;768;0;0;1;60;512;131072;write;61.46591;23033.0;374.72802
8;16;192;1;0;1;60;8192;131072;write;67.06726;8592.0;128.1102
8;32;1536;1;0;1;60;4096;131072;write;107.75726;11752.0;109.05994
1;8;96;1;0;1;60;1024;131072;write;60.86649;3769.0;61.92242
8;32;384;1;1;1;60;32;131072;write;60.07232;8944.9375;148.90281
2;8;192;1;1;1;60;1024;131072;write;64.32625;3459.0;53.77276
1;8;192;0;0;1;60;1024;131072;write;60.34532;14273.0;236.52208
8;16;192;1;1;1;60;1024;131072;write;64.67403;1894.0;29.28532
1;32;384;1;1;1;60;512;131072;write;62.47184;2964.0;47.44538
1;16;192;1;1;1;60;8192;131072;write;66.78827;7712.0;115.46938
1;16;384;0;0;1;60;128;131072;write;60.41414;12347.75;204.38509
4;16;192;1;0;1;60;4096;131072;write;70.52742;5556.0;78.77788
8;8;384;1;1;1;60;1024;131072;write;69.86315;1897.0;27.15309
1;16;192;0;0;1;60;512;131072;write;60.32092;5692.5;94.37024
4;16;768;1;1;1;60;128;131072;write;60.26161;10719.875;177.88897
4;32;1536;0;0;1;60;1024;131072;write;61.24489;50496.0;824.49327
4;16;384;1;0;1;60;4096;131072;write;66.77778;9476.0;141.90349
8;16;384;0;0;1;60;128;131072;write;60.25467;114289.25;1896.77009
4;8;96;0;0;1;60;128;131072;write;60.11568;48677.75;809.73465
2;8;96;1;1;1;60;1024;131072;write;62.24818;3606.0;57.92941
2;16;192;1;0;1;60;6144;131072;write;67.73534;8634.0;127.46669
4;8;384;0;0;1;60;32;131072;write;60.02761;32256.5;537.36102
1;8;384;0;0;1;60;1024;131072;write;60.49558;13392.0;221.37153
8;8;192;1;1;1;60;4096;131072;write;68.01939;5540.0;81.44737
4;16;768;1;0;1;60;128;131072;write;60.23754;9718.375;161.33421
2;32;768;1;0;1;60;128;131072;write;60.55269;3705.25;61.19051
8;8;96;1;0;1;60;6144;131072;write;65.46449;6774.0;103.47595
1;8;192;0;0;1;60;8192;131072;write;60.99948;60768.0;996.20514
1;16;192;1;0;1;60;6144;131072;write;70.95634;6570.0;92.59214
1;8;192;1;1;1;60;128;131072;write;60.11861;10720.0;178.31418
8;8;384;1;0;1;60;8192;131072;write;77.00605;13248.0;172.03844
1;32;384;1;1;1;60;8192;131072;write;68.38185;12240.0;178.99487
4;8;384;1;1;1;60;1024;131072;write;64.04172;3042.0;47.50028
2;16;768;0;0;1;60;1024;131072;write;61.0558;23427.0;383.69818
2;16;768;1;1;1;60;4096;131072;write;68.52417;9196.0;134.20082
1;8;96;0;0;1;60;8192;131072;write;60.46202;59376.0;982.03802
4;16;768;0;0;1;60;6144;131072;write;48.62182;129024.0;2653.62349
8;32;1536;0;0;1;60;6144;131072;write;33.09142;129024.0;3899.01629
8;16;192;0;0;1;60;512;131072;write;60.16587;49887.0;829.15779
8;16;768;1;0;1;60;6144;131072;write;92.84432;10356.0;111.54156
4;32;384;0;0;1;60;512;131072;write;60.31305;28594.0;474.09309
